ID,Is_Lead
QHNXFSNV,0.3609381339027726
ZYMNZ2NM,0.05897966581179154
BAV2M6T8,0.5269992180517302
CVG5RWQF,0.07543433201310437
68JKBHJS,0.05837619465214983
KD2ISMPO,0.05271758973362765
C5PY6GMX,0.8970720123594309
X7KSIANN,0.25167872020294646
RCALXS7Z,0.22374138128893184
T4XJARAU,0.0698637461015193
8JXQ9DWX,0.47243423379710076
ZRXCFDJ7,0.21892644554758123
O7LG7HNG,0.08417537839422981
EX7C8NSN,0.23549401413145832
QC5JWQPE,0.05177071882577844
5T57J5YJ,0.14049957590394493
3YWQ7UY7,0.26025555274313306
7D9FXPSQ,0.10195035062344805
G3NQTQMX,0.138710551762185
HKHQXITV,0.06090303585783979
FBOBEFFT,0.05694249960973354
AUXPFHPB,0.029121160391450036
XGZMJA2A,0.49721184223469017
AVLKXYFH,0.0429078311228609
ZFEDCNMI,0.22597040315541556
EJ2U8UWE,0.9190105273698661
YVXATCGS,0.06516865916070946
TSV7NGQY,0.3981164003856409
LZKFKUYQ,0.16958352018468958
CHSVZGQI,0.17906569039242443
9ZMH6UG7,0.09543314316132906
URYE8RDF,0.057849276824792045
NDDJOVVR,0.5236702193642196
S8XSZR5F,0.4356063941919682
5EEBFD2I,0.02338652757951546
N5PRQU4N,0.09413431026799098
KUDPFOFA,0.026812060419157884
UCYCGQTN,0.06308459035105626
62MWM5T7,0.19884426443048947
65MXSFVA,0.07906914271424612
XEWCBZCF,0.9283322439309571
KARJFTBS,0.052879849447586114
EUEG5NSM,0.03342088229038505
2ALEHQK4,0.06807145726819051
9WH9QDH5,0.25622697416041085
MZG5EQQ3,0.07271724172326968
SJWTFH8H,0.03819041978900228
MSIE9WEJ,0.06991436793691892
GVKPVX6V,0.23767213234038925
MZZDW9JQ,0.8642915904163537
DSXFGRYY,0.9875269880738884
LJZ4Z4SF,0.0650302892928315
GZYPGVAG,0.06556441061826254
B5L9ED5C,0.15704152988066356
JW4H3TSE,0.09835119842744189
APOJJDBO,0.07971779727357656
59V8AJEE,0.39109775333621843
NQFFFMU7,0.8021844553126538
ANBA9SLF,0.13714261468011507
9SGCZ5MZ,0.067132626361644
3P2YOQTK,0.09903111253976837
M9NYGVDF,0.09415820638091665
7CBVCKAN,0.5138532910464986
MHDFWKRV,0.05137101251966429
2QCXUVZ2,0.8447390086674929
PRSKT6VN,0.08432936017457113
95YASMTL,0.07485281141969996
VIJZWYR6,0.40282348857603945
JH7MI5C3,0.360581715290892
Y2YRVNKM,0.178183198736726
NHPEZBHM,0.14421680121421476
CGQIDXIG,0.06840185955344921
QD4ER6HV,0.07427347124365918
RKUU4QMY,0.22123477296551158
DDHMVHNX,0.28777266664974643
CVXE7ATJ,0.07676997545139633
AD6ZRZLQ,0.5047719394303583
DNPJJCDJ,0.06305147477763115
Q5KWWZHP,0.04435533491731565
7FB72GNC,0.031959653603318004
E4HSY4SW,0.14814912455271878
GVYTXNJZ,0.10143791430460225
C3JVFGQE,0.23953984083057372
BU55CXSZ,0.062048751567386644
KJ6RG4ET,0.8546930595925079
FTT4THKJ,0.5833727206169668
YPDK9XLP,0.024468631054133425
EWFRW64H,0.8830878339478845
29SWQTTL,0.06936012921559276
JKGWU8H5,0.48375118752721813
TDDGP4FP,0.06086664229886951
KQ26HOKY,0.4200633299191028
SSTHSQY7,0.0762650013026244
KZIKURUW,0.43263968859141344
FQK3VZNP,0.07621724985412903
3PXOZVAS,0.3207047647366834
PPZD4JJZ,0.04958351763161231
FNQ6VYIG,0.563401887116385
ZSTWSV5D,0.8642323544633342
3OGX5JDE,0.1749610215331915
L4SSSANR,0.05705015870872418
EVKKMZJT,0.0923333763556659
MELXSYBZ,0.07574654365736688
6A3THBCF,0.08250494606504116
FFZZ7VV3,0.06533928099753829
EVBZXZPX,0.182725460398175
7OZC5BUT,0.06431010299096367
MGESJDLM,0.13892480255830092
D2ZPGWGP,0.04437553543124691
4QMTAEEB,0.1434037093422844
NAYX4JJC,0.18901903497321443
IKSF7Y67,0.06950333484770864
9YPOKNE8,0.06481629029882487
U4F6NFFE,0.056554825278974985
LOAWNSDD,0.07719157573588376
8VMRELPP,0.14568402099031402
M4B4EK5U,0.17697355919300167
MZ3ADIBD,0.46928029059794846
VSBMJRYD,0.05652824144613008
TGBDYPWF,0.08744909495424588
E6DCHSYI,0.07168630058689615
92YTPZYX,0.8402475666304272
HKQODVSN,0.08118115171407089
UR8ETGRR,0.1979377016709346
DMCQWGWJ,0.08856308660960904
ZRWPUNBQ,0.1647006572278639
AVMGEEZW,0.8947346071736499
NCXLXBYF,0.06847283233539553
BJQMYYBR,0.03380797186378636
RAXUIX5G,0.0712464108390305
2EUREAMK,0.06819568079276754
GPNAAG24,0.07182999706692346
JKGKRYU2,0.0686733328633629
JNNUYE3W,0.8754105088245218
WHCQZ5DQ,0.5893947876920386
GVRBAGN5,0.020058045467007717
SH5SITW6,0.0424731799614597
NCQF8KXG,0.4332607005914971
8KKT6V7D,0.16192052927020958
ASTG8RJG,0.34267725540086175
N28FNFZ8,0.07048382602770864
TTWB4OB7,0.07981267753066257
3HSCUFHM,0.1628305531502785
DB6EPIRO,0.09539120656882008
8AGRDRHF,0.5100905651843572
47VHHPUQ,0.18836171596002893
VLRMAKGK,0.08440667188992804
QVIXF4SD,0.24185034733525496
K7WUC7A8,0.9892042169429027
CUZERKTQ,0.3236429869209976
T4RSSMUT,0.07079137074173388
QCPTTXQU,0.05341923224873962
SJZRUJ5D,0.1375256818382264
JP4IE95N,0.23000657922001866
2CMYRUND,0.8816608899457662
ZNDLXJAI,0.06198555734794467
EKNKGWIK,0.8079677635374994
DQBPHRQU,0.026140724421966206
7KF9LHRJ,0.19911864922254713
BTKXFVMR,0.056178379424880354
JDTRACZG,0.03346587712338011
YZZXTJKY,0.15463995772222944
HXP8FS75,0.5655530697458784
JADBHSWX,0.11434984673840376
JFXZASVN,0.28600723362609093
QZETWUVH,0.7828163150899452
PGDVMC9S,0.8719775404017456
EXDP5YBG,0.302794208009897
NNMZIX2H,0.07936010088569076
3XXCLVLS,0.06738298794024714
U6REPCDO,0.07728495486315186
NYGNEWEQ,0.880755579320124
IM5SERDS,0.076451496329632
7SRFW6X2,0.40852195291910653
EGJSWAJY,0.07449742818318439
MQV8RQM8,0.05072318739919887
JRPPV4IW,0.13034673079859838
DEJZPKWC,0.04332207935908281
BPKTRNPR,0.023274910417872968
MJJJTWWT,0.33487507864520827
SF6ED69B,0.8864629963719269
6ZQCMQAX,0.07561285403398924
CVZRMJBX,0.3360843118362623
JMPMDWDW,0.12203916041169
6ZYEZDYR,0.14501437148727458
R2MPAEMS,0.09837885707930528
G8RD9WY7,0.07819360293247297
MJN6Q4HD,0.48492362692574087
H9A9CVMV,0.7014885886224752
ATWJKSZI,0.08553767878403355
CDFHRRL9,0.08575595818241573
FY6F7ZKX,0.08022053094425047
JACNHNSA,0.07567210266971121
BLFUUC7Y,0.03204856096809614
JOPJSBZC,0.11733206990846315
GIE72CMQ,0.13721037521311316
2UFCANPJ,0.24727628855789519
NSFTCGNV,0.04743113706505031
A4ICAZAN,0.8494806342498897
BYRGJA9V,0.1674232897109712
MTT5CWUU,0.27895289090156833
JMGCS4VN,0.0728797443439457
99PIYU5R,0.059223119311870354
OEDHKZ86,0.031094085694948287
QDAMZSUG,0.48587332524751925
KVYJUJQM,0.2865135015957117
EYZMFYKA,0.08968603585859566
EBRDFNOG,0.1826061154978878
EPTMUYQQ,0.07166222352957838
IJ4STJYS,0.0737343485821598
EZCLABNE,0.14910150711244471
XSXBBCYC,0.30499962500086547
CZT5LPO9,0.07205898354505372
2UECTZXQ,0.06400773768824936
IMPCQ4MK,0.8696615203110932
FSLFR8TW,0.07109389004701736
J5DTRQMN,0.07191347099849217
IJS2GHRC,0.051147221722150416
8GNUBDUF,0.07484698336666823
VUYHAZXH,0.06339755783430186
AF7KNWHW,0.058605445562850286
MUZLW9HM,0.055692302634003356
DB6U8XYF,0.09000191204333564
3GMZCNS8,0.10290923143265268
4KFMC56C,0.09845385983325675
KNNVYAFZ,0.020695255700304706
J5Z5DQN7,0.8808871605737916
B7A8JBNJ,0.08810593518197236
BJFSRU5P,0.0722399375872084
DVR5GWWR,0.0657913558351335
WTGNTJOD,0.07098887256913514
CPMQQIUX,0.10688005713073337
4VDCRPS7,0.08948934338522407
QIB2VQHD,0.10176441293852762
JFXTDHNJ,0.8655217772049337
4PBECXJM,0.06268028024371354
9AQ8PIOG,0.459577488193988
IFXTR9WY,0.04667246402527929
56VKG4WF,0.1884517946452648
IS8JMRYZ,0.577816535925306
NM2DRU8X,0.4348214614089516
3B8WSMQ5,0.2254455244364258
HRRHGBYG,0.527168941739605
FWEIZWSP,0.057497691196278025
93KPDYUD,0.029827278239283873
JQJUEQ4V,0.13264813262534159
E2PNP4QE,0.8475349130790275
FZBMTKJT,0.13198475107667923
RBNXALG9,0.5519373900787303
JSKVFYIE,0.0880086167383756
B9USHWKJ,0.0452045123160926
3DNWK2RG,0.0805404298742663
7FGPWWGW,0.05227823547702902
2UENKNCF,0.2010886680345385
FGUGDWB4,0.5768252863729624
VJFJJGNV,0.0630923636773395
VFTQEPWU,0.9037803328278052
NHDZBZVY,0.4838119652801392
LOYRAOHK,0.9211210164538969
EXREYBHJ,0.8324338351720751
WECYNCGV,0.06976066029511402
2MVT2FPK,0.14630635461558256
NJTNCVQE,0.044529889490772245
NFQVCTY6,0.8235531244103582
GUFD9QFM,0.09082174623918154
GKC2EYMC,0.0698756677962084
Y23DNLYM,0.3913828358885343
RDWR2NNU,0.9069022042535029
DSOW6TJY,0.08205488197275954
KRAWUQTY,0.14717456608727353
DHUAACSS,0.08026978788119579
X5AUERJD,0.06753634007852519
OHTF5QSD,0.2719882155839119
TK5FTS25,0.07664957371918221
M8W28GT4,0.09377321827160567
J5LUC3LQ,0.8784703903436143
8XYDMFIV,0.20927689986986991
NFBYDZ8Y,0.37416893515655003
VRPKB9FM,0.38149697524372594
6MEWWJW9,0.07573852999732955
PNWMDY8K,0.048764905653535744
TGM6JD2J,0.019979870366458263
GSX6RMKW,0.9901590871419458
9UEYK8FR,0.2953607656103134
QZM5KTYB,0.07848490715322898
ENBAEDMS,0.08601973953283457
UHQ83UIH,0.08878160879149352
HNVVTTZB,0.07022716690362817
BSENC9CN,0.9886256493160624
4AV23SM6,0.5720823852039935
6ZBEDEQ2,0.19320198204358752
GDUF6QWP,0.042897285660250306
TUNZUCYT,0.2735171564888443
MGA28ZYD,0.8005080749162354
LNWJHMS5,0.5222266873273469
9545WMOT,0.9818700749453266
9ZQZF36K,0.07374729043060127
GNQ3PE3H,0.07926316946292336
PTERGK2I,0.07165227403524531
VMQEBFAQ,0.07489445140135692
52QSB9LY,0.06145105740260899
CGQQHGJM,0.8561561533875273
UYXSGY5E,0.10063099416345558
XZE5KY6Z,0.09841142400859638
HMH342ZV,0.5562678095383096
QLBRSLRK,0.07167702736526166
YEAKRAQZ,0.06897743080458438
I9SMQGBL,0.024550461046106392
4KZKG6EI,0.06543780388613614
6SPC9FLN,0.2856588068351587
JAGP32Q9,0.060573164554734146
JGKSMAYW,0.8568870603472127
GT2VQDRQ,0.32309747224675667
MFPEV2RW,0.8398416842095581
OJTGZ2FX,0.08198905208037591
SENFQGLY,0.31527021993233706
UEYUWF59,0.07020459489675347
KKBOXLFB,0.053391629630802656
R7NQKVUN,0.40989868258269896
WH6SS7BX,0.26104945688485104
Y4AZL8VX,0.15823234794453778
DRBA6Z5N,0.49144829720337974
3RKPYFVE,0.4641987181361201
ANQFO5ZF,0.9363627441726415
6DJKWD6P,0.08799176906695552
7CEECEKF,0.06039748262517636
ZHWGHJRR,0.04872011732655543
2UFBIRL7,0.8748566550096084
U6GGLD3A,0.06758096719148067
LJP49FJW,0.32068839145663686
BJR2MCBG,0.8901361207332701
DHBP8GCL,0.05318299359493436
ZNRRJAYM,0.07371183998900094
WIHXJU3A,0.17164746725545543
LZCVQFNV,0.06166010632313304
5S8PD5WP,0.05299571548837462
YFUFIVQZ,0.07650828265252749
ZEXPR8UU,0.2207453103183709
8FTSQBME,0.8849373722657226
IWTDG7I6,0.4222835428967897
QREIS3RT,0.1758631398977183
E3TFIBYK,0.44049019176253457
WA8ZRR8D,0.23663897330313136
QXPJORER,0.08315381873610858
7WT6FINZ,0.12308642439192188
ARHXUG4B,0.06110466123094427
XY82YM5Q,0.025037450002616604
ABCGEYNH,0.2021556270924323
7FMDKXXT,0.22832917992792817
HJD8FEGB,0.3719247011053678
PVX5WYUB,0.1264962113130329
5XTDWATL,0.06564279303636389
H2ZEMS34,0.6836231037109246
5XAZYWQU,0.5296355292042337
MVP8XESV,0.11134390646938425
SLXY2YDX,0.06884274257091808
JW77WJZ5,0.04035568520865853
HFPTSZIA,0.24534025718990374
IUCQLTGB,0.09450704036529078
RZ3KB5UZ,0.3632463162009285
3HNGFW2N,0.056290914455566714
D9EWXSKF,0.15240511857487343
9S8BZKUB,0.4261467570120464
EPWXLW9P,0.28096919355640126
KUPECLNQ,0.08562025899553252
8XMVPZMJ,0.030271203517952726
UAPDRQQX,0.8520109593069414
5JJP6DYT,0.06698831910964748
CRA4BRT5,0.2479716652737003
DYRSZCQ7,0.08758155098136643
HHJVTZOI,0.9914385417324164
7EJVZ95W,0.5072392401844954
FUZGXQSZ,0.21520422082653407
EKAPGRPQ,0.06736187806264465
6EVL4CPD,0.05803834247973589
SETXE5NA,0.8557702427327493
AZFMCIO9,0.18983812805023714
M8KDIYN4,0.06286351710934078
EXWAO5QK,0.24636291782183067
B8CXBGPY,0.3855619086858938
NAUJKIXO,0.06537714648672803
RXGDXYKF,0.8669297218409555
NE9HFWAU,0.028521898314302744
8NKS6SFH,0.06715942113616838
NWAWW2LG,0.5474945093825268
VHDIA4DO,0.08180141887928055
NWENJXBJ,0.21879846515620482
CLA6DW2C,0.020141618186704797
GBNB93JT,0.09656600890231007
XBXZ8BWE,0.06651383671516495
E7PCLFVD,0.4053465523821841
NSGCSVMR,0.07220034759252879
MNHWA4DU,0.154800116932657
HNYAGKFG,0.8849611410003752
UCPIQRD2,0.15920103892756093
PYPATUEV,0.15955528229783494
2ESKH6MJ,0.1536970331823582
2GJPDNQL,0.0715517397632693
E8FJFNQB,0.07643547231615308
3TTNTYVZ,0.3149839033462003
ZS8QMUWY,0.9735553976033154
M4LOR8VW,0.05896379220475079
L9KHV5IF,0.8712351985009166
RS5V3APR,0.06020045401707916
HZUFHDWN,0.05945084170595506
PJLZFUKA,0.07980780497584566
EUXGHDQA,0.07881970183352771
ATS9WCDT,0.11695534360203065
HAI49RQV,0.9897979643345606
BHD9ISZC,0.07602827337367413
SIPWJCSU,0.12465722129141782
B3XYSTKG,0.07427293526157541
QF7NWVE9,0.06844423057172354
4MFTDKZG,0.11272261704521142
AUAVXEW7,0.13193045622828914
DFLCEQBX,0.1770406001320508
4WSJ9GG2,0.07549028819144454
XEYGPZBN,0.0771483549460055
BHGYH6WZ,0.1317970599312181
HWXOAHSZ,0.3936619404443391
EI436VHU,0.6928987768088215
WKDMCMHS,0.09575435111196491
WSWE8TFD,0.12498036828969825
QY9M9KUW,0.21384858915417299
OUEIFJVD,0.06686146718985034
HTCSSUDF,0.27793410150214504
HZCXBRD4,0.05584456363360929
BGNH4N5T,0.0920457632063878
KZZAXCPR,0.13165942883266404
MIDMJ5B9,0.46706567053921644
JVHXP3C5,0.04957848700118796
YZXSJ6OX,0.055105338522280306
CYICBAED,0.0686648423893584
KSOMKASR,0.07642392510685195
6VECPKZA,0.5049728194905119
ZKKFBCJH,0.05362527900645719
ZYSY4USS,0.0291520932875996
ZWXHNJ7S,0.8455091200721915
7PK8WQK2,0.03657864897490122
PW5EB99C,0.04820757733299408
ELLYODBM,0.07174676218755822
IQV9L888,0.5351542922021046
C8RPMGZ9,0.07857936999393147
55NZV9DR,0.09776343668899232
BUJHCMCM,0.15494665158221343
FLVBPQBT,0.09117129417521469
SHYY6KHI,0.26860554889304206
HU2SPDDZ,0.02865140309392946
VZPW548Z,0.10542764183998482
RDELFPYW,0.35507844830608787
SKBHN6YK,0.061566220057120286
KAOK33JD,0.02687753303234392
GTVD4WUD,0.455229129727973
6RPDEOUT,0.8958494332091029
AKOU9DJP,0.0717596529811611
Q79BTN89,0.2872909977351173
BCGNOCYY,0.8492155109114846
64BSCPXK,0.030826067507224116
G6CWJW7F,0.08123543068107401
RSY5DWXJ,0.06851230346100463
9CAFEGJR,0.28828693413022227
HQ5VCDJE,0.05357690796459176
MZZRLQJP,0.10660390906988454
XCSQBHRJ,0.07159212499973838
OEAYBASQ,0.06188232766314737
FSYDNMSR,0.3121193148026063
WLRSFM3W,0.09206653494958336
ELSKXSUJ,0.06786192465842728
JJEWYKHN,0.8728050468874968
CYJ3GUP2,0.07312411473055967
M6ENUVYA,0.07210625974350071
JYP6CKCJ,0.6063535144579351
DNTP52UM,0.16679521611385498
CSG8SDJM,0.08500956633986367
J9O68OI7,0.08306298351870203
I8NAMXU9,0.9887335517987833
MBPTE3AF,0.2506241152125117
JZ6USA8F,0.8753955056913538
HFP9F5VK,0.09909190104787366
CNGXUNPH,0.5659262342136325
UMRXZJDG,0.08066343193459705
SWECSNM8,0.872670117816668
DKZNUCG8,0.14221797218072882
6BWYT6GE,0.0764331958260134
DKGKDFRT,0.03648017764571874
NF4PMNAH,0.35847931852005616
5BHZKMDC,0.05333254697334533
MWYU4DYG,0.8379577256334292
O42FXEQT,0.22351244514875795
86LWZVKU,0.05862239419276137
JUSJEVHU,0.8781873944171936
WNRD3RWJ,0.07404130327748815
3BRDCPFC,0.1115829060989003
6UQWWDDT,0.032435176275394786
POGBHLXV,0.08713549790231656
CFY9KZ23,0.0694718158683449
QCKDSTMR,0.8489011298221094
3YQZDSEB,0.2837892006616174
CUNSPTTY,0.033133484719624545
EKZMM4AA,0.21313352991069218
ADXAK7G7,0.9861302382019388
MKW4IPEG,0.05969231771161644
4U6E2MZZ,0.0705447901462099
QJLPDDGN,0.5162951133350484
QPVNSK56,0.20415217372638456
GD8U33H5,0.060361211177381635
NKJVYMDP,0.0643511984178074
JRLUSHZE,0.0628455021393725
KU9UYYTS,0.9901257792118765
FP2WZWZZ,0.9677148587041513
TACHS7NE,0.07463148880444516
IBCDJTGC,0.8979285547299832
J7SD2SPG,0.031674927010444415
8JEYK2PP,0.11115439946404179
KJVPTXBV,0.8549496906270055
FV5CZMBM,0.06848342712256346
EYWVUUKX,0.062228472768301485
U96MPZVH,0.09144100997655663
DV7UQFQI,0.8790169338469436
AWAYHADA,0.11318351257365003
M47DVCUH,0.0610280800755874
9EBAPHKG,0.10296390144081395
ICOM6VRU,0.25038048333365437
KCUWWC5Z,0.06395566725861998
NZASMDX3,0.5264675277892328
8MDZ42LE,0.5706262550100225
GBKH33HB,0.11641307152753419
C9Q87SH9,0.0846449302121989
HOTBEGNA,0.06704736344143243
AQTM4UBS,0.33174032897127315
33MNHUHH,0.10739575099430496
EDENZWCS,0.5285203899694184
MBB6ZMZO,0.10181698614114192
JZ5EEBJ8,0.08634248465244376
TNTPWOVE,0.07064757847770993
DJEZ5MQY,0.07167465504445346
IVVUBPJB,0.07316161549914793
FKIM79FH,0.8532163184373475
SOPSFSQR,0.1000625279140492
KPBL2RJR,0.27468089482179786
MPAYY9AD,0.18942422395913733
EAEDD5RX,0.9866828593238374
KRPGD5EW,0.06423642002627493
HJKCZL7O,0.06974509691262529
QRUIZZQI,0.3549762669415247
GV5YBH59,0.07054626613094933
QRHHZRFG,0.07683971819940694
KT4XCUGT,0.07155803845622567
AVBKG4WE,0.24059873369175633
JDYBAGE5,0.5800614022831589
C33BFCXH,0.44508239479073264
JNA2QLRE,0.4663010448352306
ECIKIWPP,0.06832351997846235
WVSZIT4E,0.07744655082339293
8QSFNLZH,0.2945606026838037
ZY2GYVFN,0.3865655838072747
SWC3T983,0.10319923060672087
V6HHS6PR,0.06687952880712832
3LCNGF69,0.2684780913339272
FZHJAIHC,0.07770992424733503
MNJTH3HR,0.06591343503795907
U7F54VEP,0.5142321324831689
XR5E9QFN,0.06844300020788119
JXURVCIW,0.06906036293078292
BHUNF33W,0.7070086597024118
GEDSIQAW,0.06752089729794569
2NKXRGPC,0.06235647465710976
CJ8LAUYW,0.156061158317891
MYRGS39G,0.13814093982472078
FAP85YMV,0.29115535845270396
5I8GKZCX,0.06083307984060579
HMEY36HD,0.8550849030637709
2XWLX5JG,0.02610555776959706
J8BN7QXX,0.05986965675098134
DCQ33IDC,0.0445370517930093
HFEVDUE2,0.03643925553044833
9UWF9FND,0.2810148918341646
BHWPG4AM,0.8329222426553641
YHD4XWSG,0.04244917978278969
JAWDZOGD,0.4324146336138116
HF8KW2Q8,0.13904796870342725
VMKOYBNU,0.5036522794764714
LCSSPXYX,0.9065955187176753
IPYENBNZ,0.341676996756954
HW74Y9EB,0.6500283362924235
6TXAZXFK,0.0795830637587311
I9RJSGCS,0.06568173031350154
G9ABQBK4,0.0525362970797561
JRCNKYAM,0.8898732230042907
VW53YIB9,0.8555359594157756
PM525EES,0.07429058821857017
4IVROQWZ,0.8719363624211938
DWEAUY9N,0.12692431999045586
9VYYEDFD,0.023144040158518335
DQ3LJKNJ,0.08942948102463841
68KMY7OB,0.03684575154560729
KYF8LQ9N,0.07030499154976204
GVBGLPHU,0.37539693814609465
FQ5VBOIK,0.2221559276521155
CFPV8QZI,0.07155401397309441
KBQSMGWC,0.543771571660916
9DEZ6TMH,0.07585549046070583
8E6ESRDX,0.458619041451669
KKXUH8Q4,0.05146226453883318
Y4ZZVU69,0.10360704282645672
W6SAEKDN,0.5581414098728064
YUCQK7JM,0.5242835572147151
HLVMR4HP,0.05860390239667376
NBBXJTUR,0.07547555880553491
KLXQFBAH,0.01950645203655054
A8C9MQCK,0.14706113219726655
F7P7FYSS,0.1426032801779508
BK5ZREVY,0.02334961380942473
MY8B9SVE,0.02748153737145448
VMAJ2PA3,0.8708223882622107
JBQAPRRG,0.22391099336197123
CARQYNVK,0.07596695942786291
METCLANZ,0.032040796436022104
AVFUKSBM,0.03803287004471702
HUH6WKVA,0.18348608909116013
VDWF5KS8,0.06081607918340819
NGG7TKXK,0.1114954506905105
KCZPC48L,0.26437197182607164
H6C52KNX,0.599754314155933
WW6SXBRE,0.031451113588837176
CA6WETGS,0.8757045226425955
WHPRBJFV,0.1811137373105615
JHRBKGBY,0.07230484950378054
WJ9UPSFC,0.08056356067921604
FSWUPYPR,0.8706024612979746
KZEBGEAS,0.0762686820428032
4FCJXWMJ,0.16261271416099235
LDQTP4ED,0.9007146968388947
8DD79JM8,0.07148588896877116
NINQEHU4,0.2360647321860946
PMPSYAGP,0.06740532334685137
PLMCFPL3,0.0871619360136943
EUHVDYSU,0.09750822386496988
MZ5HUBNT,0.07350791403989371
NGYCF86R,0.06896657634970774
AZAN4QCZ,0.17842766255042586
8TP2TAJF,0.0992645904519035
ABQ57GAT,0.06838103806699412
C2GLJRKV,0.16406597247819416
3EVBHYHG,0.030402725107306947
BDXZGTPP,0.3352733288784933
WEAOGVCE,0.8922198866602832
SK6KMQDA,0.06317695400388086
DVHTHRCX,0.0615084850166213
UEINLNVI,0.10703079209695594
DGBKNGWC,0.06595173496947278
AKZ5RTWV,0.0899917711813113
SSCZDHHW,0.05951226352227554
C8VVOX8U,0.09972217876976033
DGYKZAPQ,0.17614802407242103
KWQWUQRX,0.05721098748047507
KQRUNHPY,0.1924888989196088
8BKT4GWR,0.11455937956169521
GVAJNFSX,0.10767823899957593
HLCEPW8C,0.07856621763607292
TEKZKVJN,0.13518129173850532
9JLG2IOE,0.06898102821634927
6Y8ZWL8M,0.07384359662045031
WVLWUNOB,0.09101894283787013
XTWCZEVI,0.053854663119354156
XBE4WSYT,0.09383279249694364
JJBHSX3Z,0.19348963583602752
MICTEMUV,0.07218393773121433
KA7MMPSD,0.07523078779009236
HXQSEUEN,0.07598476505981286
HWDK6FYJ,0.06726304837836478
QKBANCMJ,0.27781293230662074
DMHRNTMP,0.08972987218016193
KQJH7TMV,0.49750989891542197
BYBBVD4F,0.07638811717258473
LJMJUD3D,0.04459263374976073
JENZARVD,0.553872772579503
9IUZT7NI,0.08762228241450244
KFBKN8FJ,0.023540831606330748
E5RQGFWC,0.9897504569214103
KUS7EVYH,0.4368569273036903
BUXPSWUZ,0.09184386040947917
EKAVCAUG,0.8367907852838147
FCMYB5KH,0.06030639255892781
FUASCC9J,0.08365356316392011
EKAMTE2L,0.13652019163924745
YAWKXQFE,0.17312737535840766
4XJVKYMZ,0.1377365266707478
IVMDNPTV,0.591364398138642
EZXZYUMU,0.07162519204131201
BG2G2BZV,0.8957421557152774
EOOB8PDU,0.1441377647658269
M73FDGRN,0.10568231892119331
WFC89YYG,0.07690742370506226
EBP49ANA,0.3848923086563983
6CK4ZWZD,0.07108047429609086
W3WGEJSD,0.10282769779622858
L4HVXJCC,0.0624858869355153
WFRZXKTU,0.07363905895738973
SMUH8PWK,0.20576813009209605
AUGS5LYZ,0.5340271596646161
AJGQERKD,0.09006770907169612
MGLY6T7L,0.07422915612697009
ZY5F5FCH,0.06820144784322457
AVPCDGPS,0.06616370936607215
4MCQD23S,0.07572572726651018
5JEWYG48,0.02693192696340311
OMSCB96R,0.11725662491330943
E6BEJNIV,0.0671926496846161
N8BHAEET,0.07319480473160744
JGRJTVGU,0.489034605101672
PAJPIO8R,0.47696122159176846
KTYVWAZE,0.0650872351445534
KZAXDX5K,0.024036209244278843
H6ZO4KRV,0.08740317367621003
CYNPI9BE,0.08843355553858451
DHNN3UCZ,0.04942357531017877
HHXLRF9H,0.21554456334607663
EXPUORDQ,0.07567063545810743
2NEHCUU4,0.2395825988791671
BQG373HN,0.07500677113526094
GGZ7IAQ8,0.15642823893787355
DF74ODMB,0.07643949227634164
EOHXEYQW,0.0666449812062968
AWE5Q8CI,0.3206286443513258
KBNJMJWT,0.06705412080663473
KC5RDYST,0.10712394158523661
ESPUM3CG,0.8635188398800571
MFOWPXTX,0.2070647781693337
CQB7EAWD,0.07627404075467883
JGPMJJVR,0.06700968340229352
A57QVYRB,0.1455160098836852
4VWMJF4H,0.5366012604229173
MR793G6G,0.09920547306766223
4LTRVHDF,0.07969959916817927
AQGEZSSW,0.0691501066739734
ONX7VKBP,0.06639087754146214
NBONA6QJ,0.8725165706894493
BLZ9IKH8,0.09307310614428715
K3RF66FJ,0.5531618848494906
IFXF3JSL,0.35259947692929333
JSXEBNRM,0.0880114180176366
EJXKRM58,0.07123821667921232
AUAWU8BH,0.8969108907360626
J4XFWZDO,0.4810571394468137
FEOPDBUS,0.04547999874570939
5XBG69MW,0.2299713733175827
FZXPUXGR,0.06459994234640867
FIHSKHRH,0.08457304830876478
C2ETX6TQ,0.4755099840065231
IE2HMYVE,0.1290724405503335
HP8FVGMP,0.383082670730332
PACJYCTB,0.030314936495201623
D3JZCGPU,0.20872689703291836
6CGVQVVR,0.346450563900206
SVRZIYDP,0.5754515516089888
KUWM2ZZ6,0.9861466840839973
5KTR3HVO,0.07723148971864095
EJDQVSBS,0.1904220331130884
GBMQNAHS,0.06161359768922371
QZMNHTHC,0.6558511134974743
HJJTXE6W,0.06088919106766259
HAWLTTKI,0.07926565441088998
NUXGQE8Z,0.07218400173723633
EAFCXXUB,0.2781326174356752
GXZKFGF9,0.991908938578467
EX2LMYA7,0.8611657191494146
IUFJJ8G4,0.8691349883463029
CFJPF2V2,0.328862330321071
J7U9C47Z,0.10582315873786528
H4IJSXYX,0.08835814540593982
D4YQBO9V,0.07088447659705967
W9YTP8RT,0.04450579932572954
HGKM4CCW,0.15211018180870065
I2DDJCXV,0.10028962378449204
V6JRXA9V,0.06916368424706144
P7CBDYWU,0.30075477000401274
9GJID8DJ,0.023125123712121824
8F7P9TOD,0.06973943703962142
